sample	reference	predicted_accuracy	null_model_p0	null_model_p0_stdev	damage_model_p	damage_model_p_stdev	damage_model_pmin	damage_model_pmin_stdev	damage_model_pmax	damage_model_pmax_stdev	pvalue	qvalue	RMSE	nb_reads_aligned	coverage	reflen	CtoT-0	CtoT-1	CtoT-2	CtoT-3	CtoT-4	CtoT-5	CtoT-6	CtoT-7	CtoT-8	CtoT-9	CtoT-10	CtoT-11	CtoT-12	CtoT-13	CtoT-14	CtoT-15	CtoT-16	CtoT-17	CtoT-18	CtoT-19
LS-76	NODE_45_length_218488_cov_49.7	1.000	0.000	0.000	0.990	2.762	0.000	0.000	0.000	0.000	0.960	1.000	0.000	66595	43.819	218488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001
LS-76	NODE_19544_length_4236_cov_11.4	0.236	0.004	0.003	0.099	0.582	0.008	0.017	0.008	0.010	1.000	1.000	0.014	323	10.061	4236	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000
LS-76	NODE_7405_length_7787_cov_9.0	0.253	0.002	0.002	0.000	0.341	0.008	0.027	0.008	0.003	1.000	1.000	0.009	430	7.966	7787	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024
LS-76	NODE_3764_length_12033_cov_36.2	0.436	0.007	0.001	0.990	1.038	0.007	0.001	0.007	0.005	1.000	1.000	0.005	2732	32.541	12033	0.002	0.008	0.000	0.006	0.007	0.015	0.007	0.006	0.003	0.006	0.011	0.000	0.003	0.003	0.006	0.006	0.013	0.007	0.019	0.013
LS-76	NODE_6835_length_8216_cov_11.0	0.238	0.001	0.001	0.782	2.933	0.001	0.001	0.001	0.003	1.000	1.000	0.003	545	9.511	8216	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000
LS-76	NODE_2580_length_15267_cov_49.9	0.512	0.000	0.000	0.990	23.741	0.000	0.000	0.000	0.000	1.000	1.000	0.000	4692	44.083	15267	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_17427_length_6416_cov_10.4	0.263	0.011	0.003	0.678	0.976	0.012	0.003	0.012	0.013	1.000	1.000	0.012	420	9.026	6416	0.000	0.000	0.028	0.000	0.021	0.000	0.000	0.026	0.000	0.023	0.000	0.000	0.024	0.022	0.000	0.021	0.000	0.029	0.000	0.023
LS-85	NODE_26762_length_4953_cov_18.6	0.289	0.011	0.003	0.990	1.120	0.011	0.003	0.011	0.012	0.988	1.000	0.011	598	16.723	4953	0.000	0.026	0.012	0.000	0.026	0.000	0.012	0.012	0.000	0.022	0.014	0.000	0.012	0.011	0.000	0.000	0.043	0.012	0.000	0.012
LS-85	NODE_24601_length_5220_cov_9.9	0.224	0.003	0.002	0.603	1.942	0.004	0.002	0.004	0.009	1.000	1.000	0.008	339	8.966	5220	0.000	0.000	0.000	0.000	0.028	0.000	0.022	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_824_length_36980_cov_463.8	1.000	0.004	0.000	0.541	1.441	0.004	0.000	0.005	0.001	0.906	1.000	0.000	102509	393.829	36980	0.004	0.005	0.004	0.004	0.004	0.004	0.005	0.005	0.005	0.005	0.005	0.004	0.003	0.004	0.004	0.004	0.004	0.005	0.004	0.004
LS-85	NODE_24350_length_5251_cov_15.2	0.316	0.017	0.004	0.990	4.468	0.016	0.004	0.021	0.019	0.971	1.000	0.017	499	13.499	5251	0.021	0.000	0.000	0.000	0.036	0.030	0.017	0.053	0.040	0.000	0.000	0.020	0.039	0.017	0.000	0.037	0.000	0.000	0.022	0.000
LS-85	NODE_7995_length_10077_cov_12.1	0.260	0.000	0.000	0.000	0.001	0.002	0.002	0.002	0.001	1.000	1.000	0.003	737	10.338	10077	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000
LS-85	NODE_46516_length_3526_cov_40.3	0.396	0.004	0.001	0.990	0.706	0.004	0.001	0.013	0.006	0.621	1.000	0.006	878	35.081	3526	0.013	0.000	0.000	0.000	0.014	0.013	0.000	0.010	0.012	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012
LS-85	NODE_5355_length_12677_cov_15.8	0.321	0.006	0.001	0.299	0.498	0.007	0.002	0.007	0.006	1.000	1.000	0.006	1216	13.444	12677	0.000	0.007	0.000	0.007	0.000	0.000	0.013	0.017	0.006	0.000	0.014	0.013	0.000	0.000	0.006	0.006	0.011	0.000	0.000	0.020
LS-85	NODE_27654_length_4847_cov_8.3	0.223	0.001	0.001	0.000	0.232	0.007	0.017	0.007	0.003	1.000	1.000	0.009	252	7.092	4847	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000
LS-85	NODE_29272_length_4680_cov_8.4	0.233	0.009	0.005	0.832	2.162	0.010	0.005	0.010	0.021	0.993	1.000	0.020	236	7.164	4680	0.000	0.000	0.037	0.000	0.000	0.000	0.000	0.074	0.000	0.000	0.000	0.037	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_29717_length_4637_cov_11.4	0.237	0.008	0.003	0.844	1.762	0.008	0.003	0.008	0.014	0.988	1.000	0.013	331	9.631	4637	0.000	0.000	0.026	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.031	0.034
LS-85	NODE_43947_length_3650_cov_16.7	0.247	0.006	0.002	0.350	0.862	0.007	0.003	0.007	0.010	1.000	1.000	0.010	375	13.845	3650	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.021	0.000	0.034	0.019	0.000	0.000	0.000	0.000	0.020	0.000	0.000	0.000
LS-85	NODE_32611_length_4387_cov_9.2	0.227	0.006	0.003	0.200	0.654	0.008	0.007	0.008	0.012	1.000	1.000	0.014	245	8.015	4387	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.037	0.000	0.036	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000
LS-85	NODE_31009_length_4516_cov_136.0	0.880	0.024	0.002	0.990	0.690	0.025	0.002	0.025	0.010	1.000	1.000	0.010	3858	113.494	4516	0.010	0.026	0.030	0.037	0.034	0.031	0.011	0.030	0.025	0.022	0.008	0.022	0.014	0.041	0.032	0.027	0.036	0.017	0.011	0.023
LS-85	NODE_10822_length_8491_cov_12.3	0.289	0.005	0.002	0.990	0.910	0.004	0.002	0.012	0.007	0.680	1.000	0.006	649	10.517	8491	0.012	0.000	0.000	0.000	0.011	0.000	0.000	0.011	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.011	0.012
LS-85	NODE_37294_length_4043_cov_33.0	0.328	0.004	0.001	0.076	0.517	0.006	0.009	0.006	0.004	1.000	1.000	0.006	835	28.671	4043	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.016	0.000	0.000	0.000	0.008	0.009	0.000	0.008	0.000	0.008
LS-85	NODE_49929_length_3374_cov_10.3	0.342	0.020	0.005	0.990	1.315	0.019	0.005	0.037	0.022	0.841	1.000	0.020	228	8.682	3374	0.037	0.000	0.033	0.000	0.000	0.000	0.050	0.045	0.000	0.000	0.050	0.000	0.000	0.000	0.000	0.038	0.045	0.033	0.038	0.036
LS-85	NODE_7340_length_10627_cov_20.3	0.352	0.010	0.002	0.990	3.413	0.010	0.002	0.013	0.007	0.965	1.000	0.007	1377	17.193	10627	0.013	0.007	0.006	0.012	0.014	0.007	0.014	0.006	0.006	0.007	0.000	0.000	0.006	0.014	0.007	0.018	0.027	0.014	0.007	0.024
LS-85	NODE_55135_length_3170_cov_19.7	0.254	0.001	0.001	0.000	0.000	0.006	0.005	0.006	0.002	1.000	1.000	0.007	375	16.802	3170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000
LS-85	NODE_1837_length_23192_cov_13.1	0.410	0.005	0.001	0.154	0.411	0.004	0.002	0.007	0.003	0.500	1.000	0.003	1863	11.352	23192	0.005	0.010	0.004	0.004	0.004	0.004	0.009	0.009	0.004	0.000	0.000	0.012	0.000	0.000	0.004	0.005	0.000	0.004	0.004	0.008
LS-85	NODE_37687_length_4017_cov_14.2	0.231	0.003	0.001	0.203	0.577	0.004	0.003	0.004	0.006	1.000	1.000	0.007	368	12.392	4017	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.016	0.016	0.000	0.000	0.000	0.000
LS-85	NODE_56767_length_3112_cov_6.3	0.242	0.016	0.013	0.533	2.569	0.018	0.016	0.018	0.059	1.000	1.000	0.056	128	5.445	3112	0.000	0.000	0.000	0.067	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_1731_length_24180_cov_12.1	0.379	0.000	0.000	0.945	3.157	0.000	0.000	0.000	0.001	1.000	1.000	0.001	1782	10.378	24180	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000
LS-85	NODE_36894_length_4068_cov_14.7	0.280	0.015	0.003	0.990	1.021	0.016	0.004	0.016	0.016	1.000	1.000	0.015	371	12.748	4068	0.000	0.017	0.021	0.019	0.000	0.018	0.019	0.014	0.020	0.047	0.000	0.034	0.000	0.000	0.000	0.000	0.018	0.043	0.035	0.000
LS-85	NODE_7513_length_10488_cov_25.5	0.337	0.004	0.001	0.990	1.252	0.004	0.001	0.004	0.005	1.000	1.000	0.004	1631	21.791	10488	0.000	0.006	0.000	0.010	0.005	0.005	0.014	0.009	0.000	0.000	0.000	0.010	0.000	0.005	0.000	0.000	0.004	0.005	0.000	0.000
LS-85	NODE_471_length_49095_cov_16.2	0.665	0.002	0.000	0.000	1.300	0.002	0.008	0.002	0.001	0.560	1.000	0.002	4753	13.684	49095	0.000	0.004	0.004	0.002	0.003	0.002	0.000	0.003	0.002	0.003	0.002	0.000	0.003	0.003	0.003	0.007	0.002	0.002	0.000	0.000
LS-85	NODE_2560_length_19294_cov_20.4	0.400	0.004	0.001	0.354	1.127	0.004	0.001	0.005	0.003	0.802	1.000	0.003	2431	17.432	19294	0.003	0.007	0.010	0.003	0.006	0.000	0.000	0.003	0.000	0.000	0.006	0.003	0.000	0.003	0.003	0.006	0.005	0.009	0.009	0.006
LS-85	NODE_153_length_86949_cov_25.7	0.928	0.004	0.000	0.000	0.003	0.003	0.001	0.005	0.001	0.614	1.000	0.001	13427	21.946	86949	0.003	0.005	0.006	0.005	0.005	0.004	0.003	0.002	0.003	0.006	0.005	0.004	0.006	0.005	0.006	0.003	0.003	0.003	0.004	0.002
LS-85	NODE_5421_length_12592_cov_191.6	0.965	0.010	0.001	0.639	0.516	0.010	0.001	0.010	0.003	1.000	1.000	0.003	14496	161.569	12592	0.006	0.007	0.010	0.011	0.011	0.012	0.009	0.011	0.011	0.012	0.013	0.007	0.011	0.012	0.005	0.012	0.008	0.010	0.005	0.014
LS-85	NODE_14619_length_7138_cov_17.3	0.298	0.004	0.001	0.990	0.701	0.004	0.001	0.012	0.006	0.453	1.000	0.005	765	14.219	7138	0.012	0.000	0.000	0.008	0.008	0.000	0.000	0.000	0.000	0.000	0.007	0.007	0.000	0.008	0.016	0.016	0.000	0.008	0.000	0.000
LS-85	NODE_13602_length_7447_cov_8.1	0.230	0.001	0.001	0.000	0.500	0.004	0.016	0.004	0.002	1.000	1.000	0.004	366	6.898	7447	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000
LS-85	NODE_38755_length_3946_cov_8.6	0.205	0.004	0.003	0.742	2.889	0.004	0.003	0.004	0.013	1.000	1.000	0.012	191	6.931	3946	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_1536_length_25838_cov_15.0	0.456	0.004	0.001	0.000	0.220	0.009	0.013	0.009	0.002	1.000	1.000	0.006	2326	12.651	25838	0.003	0.000	0.005	0.000	0.008	0.003	0.005	0.003	0.003	0.003	0.000	0.005	0.008	0.003	0.003	0.009	0.003	0.003	0.008	0.009
LS-85	NODE_27298_length_4889_cov_8.5	0.200	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	256	7.332	4889	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_19472_length_6005_cov_11.5	0.277	0.005	0.002	0.990	1.004	0.005	0.002	0.015	0.010	0.669	1.000	0.009	427	10.033	6005	0.015	0.000	0.000	0.000	0.000	0.012	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.033	0.017	0.000
LS-85	NODE_6034_length_11868_cov_11.8	0.306	0.009	0.002	0.531	4.270	0.008	0.002	0.010	0.009	0.952	1.000	0.008	833	9.845	11868	0.007	0.018	0.007	0.000	0.008	0.007	0.000	0.000	0.030	0.000	0.015	0.000	0.014	0.016	0.009	0.009	0.024	0.008	0.000	0.000
LS-85	NODE_3933_length_15176_cov_17.9	0.366	0.009	0.002	0.899	1.744	0.009	0.002	0.009	0.007	1.000	1.000	0.007	1712	15.371	15176	0.005	0.006	0.021	0.016	0.000	0.005	0.000	0.005	0.010	0.010	0.010	0.006	0.024	0.005	0.005	0.005	0.000	0.016	0.015	0.010
LS-85	NODE_1311_length_28312_cov_12.2	0.427	0.001	0.001	0.990	2.060	0.001	0.001	0.001	0.003	1.000	1.000	0.002	2075	10.497	28312	0.000	0.004	0.000	0.000	0.000	0.003	0.000	0.003	0.003	0.000	0.003	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_3668_length_15783_cov_20.6	0.380	0.004	0.001	0.555	0.787	0.004	0.001	0.008	0.005	0.561	1.000	0.004	1970	17.427	15783	0.008	0.006	0.005	0.004	0.005	0.004	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.004	0.004	0.005	0.005	0.021	0.000	0.004
LS-85	NODE_742_length_38953_cov_24.1	0.609	0.002	0.000	0.985	1.005	0.002	0.000	0.002	0.002	1.000	1.000	0.002	5657	20.486	38953	0.000	0.002	0.003	0.003	0.003	0.002	0.002	0.001	0.002	0.000	0.000	0.000	0.001	0.003	0.001	0.002	0.002	0.000	0.008	0.002
LS-85	NODE_55762_length_3147_cov_36.7	0.390	0.012	0.003	0.990	2.147	0.012	0.003	0.018	0.012	0.919	1.000	0.011	695	31.031	3147	0.018	0.000	0.000	0.014	0.018	0.014	0.028	0.032	0.015	0.018	0.031	0.028	0.016	0.000	0.000	0.018	0.000	0.000	0.000	0.000
LS-85	NODE_24085_length_5287_cov_11.4	0.298	0.006	0.002	0.990	0.590	0.005	0.002	0.022	0.010	0.470	1.000	0.009	366	9.683	5287	0.022	0.000	0.000	0.000	0.000	0.025	0.024	0.000	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021
LS-85	NODE_1129_length_30871_cov_28.0	0.612	0.014	0.001	0.221	1.321	0.014	0.002	0.015	0.004	0.949	1.000	0.004	5324	23.639	30871	0.013	0.017	0.016	0.013	0.016	0.015	0.015	0.005	0.014	0.021	0.014	0.011	0.012	0.010	0.024	0.013	0.012	0.022	0.008	0.012
LS-85	NODE_52307_length_3275_cov_65.0	0.625	0.022	0.002	0.990	0.992	0.022	0.002	0.032	0.010	0.747	1.000	0.009	1281	55.568	3275	0.032	0.008	0.014	0.027	0.029	0.034	0.032	0.012	0.019	0.035	0.027	0.028	0.018	0.013	0.006	0.028	0.034	0.019	0.019	0.012
LS-85	NODE_13093_length_7608_cov_37.2	0.360	0.002	0.001	0.712	1.762	0.002	0.001	0.002	0.005	1.000	1.000	0.004	1690	31.352	7608	0.000	0.000	0.006	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.005	0.000	0.005	0.005	0.000
LS-85	NODE_46116_length_3544_cov_9.6	0.213	0.002	0.002	0.036	0.651	0.005	0.023	0.005	0.006	1.000	1.000	0.009	217	8.430	3544	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_3613_length_15915_cov_15.6	0.407	0.013	0.002	0.031	0.388	0.019	0.024	0.019	0.006	1.000	1.000	0.010	1523	13.126	15915	0.000	0.024	0.005	0.026	0.000	0.011	0.000	0.015	0.015	0.018	0.016	0.015	0.005	0.010	0.019	0.017	0.012	0.016	0.028	0.005
LS-85	NODE_7945_length_10121_cov_17.1	0.345	0.013	0.002	0.152	0.960	0.012	0.008	0.016	0.009	0.592	1.000	0.010	1035	14.521	10121	0.009	0.020	0.019	0.009	0.024	0.024	0.000	0.009	0.008	0.032	0.000	0.000	0.000	0.035	0.016	0.008	0.017	0.000	0.018	0.016
LS-85	NODE_28966_length_4712_cov_14.0	0.317	0.022	0.005	0.990	0.967	0.024	0.005	0.024	0.022	0.946	1.000	0.021	418	12.195	4712	0.000	0.027	0.026	0.063	0.000	0.000	0.047	0.000	0.000	0.000	0.043	0.039	0.061	0.030	0.026	0.024	0.023	0.000	0.000	0.039
LS-85	NODE_1127_length_30920_cov_13.3	0.475	0.003	0.001	0.655	2.528	0.003	0.001	0.004	0.004	0.883	1.000	0.003	2521	11.431	30920	0.004	0.005	0.000	0.004	0.004	0.000	0.008	0.004	0.000	0.000	0.000	0.008	0.012	0.000	0.000	0.008	0.004	0.000	0.000	0.000
LS-85	NODE_36243_length_4112_cov_9.3	0.197	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	224	7.685	4112	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_10621_length_8590_cov_30.2	0.407	0.014	0.001	0.070	0.346	0.017	0.011	0.017	0.004	1.000	1.000	0.007	1609	26.000	8590	0.013	0.015	0.005	0.008	0.013	0.019	0.013	0.000	0.014	0.029	0.013	0.009	0.020	0.010	0.015	0.024	0.014	0.013	0.017	0.013
LS-85	NODE_29965_length_4612_cov_7.3	0.264	0.006	0.004	0.015	0.424	0.020	0.065	0.020	0.012	1.000	1.000	0.023	198	5.947	4612	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.056	0.000	0.000	0.000	0.062	0.000	0.000	0.000
LS-85	NODE_29435_length_4665_cov_7.8	0.329	0.009	0.003	0.990	0.484	0.007	0.003	0.034	0.013	0.450	1.000	0.012	239	6.842	4665	0.034	0.000	0.000	0.000	0.025	0.000	0.032	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.024
LS-85	NODE_13444_length_7496_cov_43.2	0.403	0.003	0.001	0.357	0.373	0.004	0.001	0.004	0.003	1.000	1.000	0.003	1945	36.795	7496	0.000	0.000	0.000	0.010	0.004	0.000	0.000	0.004	0.007	0.003	0.007	0.003	0.003	0.004	0.007	0.003	0.000	0.006	0.004	0.003
LS-85	NODE_57687_length_3080_cov_23.5	0.316	0.015	0.004	0.990	16.223	0.015	0.004	0.016	0.017	0.995	1.000	0.015	473	20.639	3080	0.016	0.000	0.000	0.031	0.058	0.000	0.017	0.034	0.000	0.017	0.019	0.034	0.019	0.015	0.000	0.000	0.020	0.000	0.000	0.020
LS-85	NODE_45421_length_3578_cov_10.5	0.207	0.002	0.002	0.853	4.442	0.002	0.002	0.002	0.010	1.000	1.000	0.009	248	9.405	3578	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_14211_length_7254_cov_17.2	0.291	0.009	0.002	0.657	0.954	0.010	0.003	0.010	0.010	1.000	1.000	0.010	745	14.356	7254	0.000	0.000	0.015	0.013	0.000	0.031	0.030	0.014	0.015	0.015	0.015	0.000	0.000	0.016	0.014	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_18129_length_6262_cov_9.1	0.231	0.001	0.001	0.000	0.575	0.006	0.029	0.006	0.004	1.000	1.000	0.008	333	7.437	6262	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000
LS-85	NODE_3539_length_16069_cov_12.4	0.304	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	1202	10.573	16069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_24449_length_5240_cov_6.8	0.196	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	211	5.690	5240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_8312_length_9860_cov_9.1	0.265	0.003	0.001	0.056	0.329	0.007	0.013	0.007	0.004	1.000	1.000	0.008	553	7.798	9860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.017	0.000	0.000	0.015	0.000
LS-85	NODE_56024_length_3137_cov_12.0	0.251	0.010	0.004	0.233	0.450	0.014	0.007	0.014	0.013	1.000	1.000	0.016	246	10.182	3137	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.034	0.000	0.054	0.022	0.022	0.022	0.000	0.000	0.025	0.000	0.000	0.000
LS-85	NODE_20311_length_5854_cov_8.4	0.234	0.006	0.002	0.286	0.672	0.008	0.004	0.008	0.010	1.000	1.000	0.011	304	7.089	5854	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.029	0.020	0.025	0.000	0.024	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_2448_length_19765_cov_30.2	0.512	0.009	0.001	0.000	0.001	0.015	0.006	0.015	0.003	1.000	1.000	0.007	3591	25.744	19765	0.007	0.006	0.019	0.003	0.005	0.005	0.016	0.007	0.010	0.005	0.005	0.010	0.011	0.012	0.010	0.005	0.021	0.017	0.010	0.005
LS-85	NODE_13445_length_7496_cov_11.4	0.311	0.006	0.003	0.000	0.345	0.020	0.054	0.020	0.007	1.000	1.000	0.018	540	9.922	7496	0.000	0.000	0.000	0.016	0.013	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.020	0.000	0.000	0.048	0.000	0.000	0.015
LS-85	NODE_11032_length_8389_cov_14.6	0.265	0.003	0.001	0.671	1.315	0.004	0.001	0.004	0.005	1.000	1.000	0.005	725	12.267	8389	0.000	0.000	0.008	0.000	0.008	0.000	0.000	0.018	0.000	0.008	0.010	0.000	0.000	0.000	0.000	0.008	0.000	0.007	0.000	0.000
LS-85	NODE_1509_length_26072_cov_11.0	0.397	0.000	0.000	0.000	0.001	0.001	0.001	0.001	0.000	1.000	1.000	0.001	1739	9.420	26072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004
LS-85	NODE_4964_length_13249_cov_16.3	0.333	0.007	0.001	0.636	0.649	0.008	0.001	0.008	0.006	1.000	1.000	0.006	1335	13.818	13249	0.000	0.000	0.008	0.015	0.013	0.000	0.013	0.019	0.000	0.007	0.007	0.007	0.014	0.007	0.000	0.000	0.012	0.006	0.006	0.007
LS-85	NODE_38119_length_3988_cov_9.6	0.242	0.012	0.005	0.538	1.295	0.013	0.006	0.013	0.023	0.924	1.000	0.022	231	7.912	3988	0.000	0.000	0.000	0.000	0.069	0.000	0.048	0.045	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.000
LS-85	NODE_12195_length_7928_cov_11.3	0.241	0.002	0.001	0.509	1.749	0.002	0.002	0.002	0.006	1.000	1.000	0.005	548	9.765	7928	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.011	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
LS-85	NODE_304_length_61422_cov_68.9	0.919	0.002	0.000	0.496	0.996	0.002	0.000	0.002	0.001	0.862	1.000	0.001	25627	58.934	61422	0.002	0.002	0.002	0.002	0.002	0.001	0.002	0.002	0.002	0.001	0.002	0.003	0.003	0.002	0.003	0.002	0.001	0.001	0.002	0.003
LS-85	NODE_7048_length_10875_cov_55.0	0.489	0.001	0.000	0.903	1.899	0.001	0.000	0.001	0.001	1.000	1.000	0.001	3599	46.633	10875	0.000	0.000	0.005	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.002	0.000	0.000	0.000	0.002
LS-85	NODE_629_length_42562_cov_18.2	0.618	0.003	0.000	0.661	0.815	0.003	0.000	0.003	0.002	1.000	1.000	0.002	4769	15.546	42562	0.001	0.002	0.003	0.005	0.003	0.004	0.003	0.006	0.002	0.003	0.003	0.003	0.002	0.003	0.005	0.001	0.001	0.000	0.003	0.006
LS-85	NODE_50645_length_3344_cov_11.3	0.232	0.008	0.003	0.416	0.966	0.010	0.004	0.010	0.015	1.000	1.000	0.015	226	9.045	3344	0.000	0.000	0.000	0.000	0.000	0.033	0.036	0.029	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.034	0.000	0.000	0.000	0.000
LS-85	NODE_10701_length_8550_cov_33.1	0.355	0.002	0.001	0.000	0.291	0.004	0.008	0.004	0.001	1.000	1.000	0.003	1709	27.714	8550	0.000	0.000	0.003	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.007	0.000	0.004	0.000	0.000	0.000	0.007	0.004	0.000
LS-85	NODE_13236_length_7559_cov_27.7	0.360	0.012	0.002	0.990	0.876	0.013	0.003	0.013	0.011	1.000	1.000	0.011	1290	23.207	7559	0.000	0.031	0.007	0.014	0.016	0.000	0.007	0.013	0.014	0.015	0.024	0.020	0.008	0.031	0.028	0.000	0.000	0.000	0.000	0.022
LS-85	NODE_27660_length_4846_cov_17.1	0.360	0.018	0.003	0.990	0.883	0.017	0.003	0.030	0.011	0.688	1.000	0.011	541	14.651	4846	0.031	0.000	0.011	0.020	0.024	0.011	0.013	0.012	0.023	0.013	0.012	0.012	0.000	0.012	0.023	0.024	0.011	0.033	0.047	0.024
LS-85	NODE_43746_length_3660_cov_10.8	0.271	0.017	0.009	0.525	1.651	0.019	0.011	0.019	0.042	1.000	1.000	0.040	254	9.479	3660	0.000	0.000	0.000	0.000	0.000	0.158	0.050	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000
